symbol,sharpe,return,max_dd,params
AAPL,0.1862803181040965,0.05607326561099379,0.18774621976498793,RSI(10/35/65) SMA(50/200) SL=5% TP=15%
AAPL,0.1862803181040965,0.05607326561099379,0.18774621976498793,RSI(10/35/65) SMA(50/200) SL=8% TP=10%
AAPL,0.1862803181040965,0.05607326561099379,0.18774621976498793,RSI(10/35/65) SMA(50/200) SL=8% TP=12%
AAPL,0.1862803181040965,0.05607326561099379,0.18774621976498793,RSI(10/35/65) SMA(50/200) SL=8% TP=15%
AAPL,0.1862803181040965,0.05607326561099379,0.18774621976498793,RSI(10/35/65) SMA(50/200) SL=10% TP=12%
AAPL,0.1862803181040965,0.05607326561099379,0.18774621976498793,RSI(10/35/65) SMA(50/200) SL=10% TP=15%
AAPL,0.12394534441626409,0.03654633508546939,0.18774621976498804,RSI(10/35/70) SMA(50/200) SL=5% TP=8%
AAPL,0.1500578821383121,0.044748902351831585,0.18774621976498823,RSI(10/35/70) SMA(50/200) SL=5% TP=10%
AAPL,0.16276439467451212,0.049548936221739746,0.18774621976498798,RSI(10/35/70) SMA(50/200) SL=5% TP=12%
AAPL,0.16276439467451212,0.049548936221739746,0.18774621976498798,RSI(10/35/70) SMA(50/200) SL=5% TP=15%
AAPL,0.1500578821383121,0.044748902351831585,0.18774621976498823,RSI(10/35/70) SMA(50/200) SL=8% TP=10%
AAPL,0.16276439467451212,0.049548936221739746,0.18774621976498798,RSI(10/35/70) SMA(50/200) SL=8% TP=12%
AAPL,0.16276439467451212,0.049548936221739746,0.18774621976498798,RSI(10/35/70) SMA(50/200) SL=8% TP=15%
AAPL,0.16276439467451212,0.049548936221739746,0.18774621976498798,RSI(10/35/70) SMA(50/200) SL=10% TP=12%
AAPL,0.16276439467451212,0.049548936221739746,0.18774621976498798,RSI(10/35/70) SMA(50/200) SL=10% TP=15%
AAPL,0.19763216201263983,0.061240431115027,0.1877462197649879,RSI(10/35/75) SMA(50/200) SL=5% TP=8%
AAPL,0.18942856044862047,0.05697736188169205,0.18774621976498806,RSI(10/35/75) SMA(50/200) SL=5% TP=10%
AAPL,0.20200666270359205,0.06141053766410008,0.1877462197649881,RSI(10/35/75) SMA(50/200) SL=5% TP=12%
AAPL,0.20429545023068332,0.062264605204652664,0.18774621976498787,RSI(10/35/75) SMA(50/200) SL=5% TP=15%
AAPL,0.18942856044862047,0.05697736188169205,0.18774621976498806,RSI(10/35/75) SMA(50/200) SL=8% TP=10%
AAPL,0.20200666270359205,0.06141053766410008,0.1877462197649881,RSI(10/35/75) SMA(50/200) SL=8% TP=12%
AAPL,0.20429545023068332,0.062264605204652664,0.18774621976498787,RSI(10/35/75) SMA(50/200) SL=8% TP=15%
AAPL,0.20200666270359205,0.06141053766410008,0.1877462197649881,RSI(10/35/75) SMA(50/200) SL=10% TP=12%
AAPL,0.20429545023068332,0.062264605204652664,0.18774621976498787,RSI(10/35/75) SMA(50/200) SL=10% TP=15%
AAPL,-0.005629129712520123,-0.001721635946019785,0.25062287729439503,RSI(10/40/65) SMA(50/200) SL=5% TP=8%
AAPL,0.02507237730749932,0.00787862399140508,0.2388279610835242,RSI(10/40/65) SMA(50/200) SL=5% TP=10%
AAPL,0.02507237730749932,0.00787862399140508,0.2388279610835242,RSI(10/40/65) SMA(50/200) SL=5% TP=12%
AAPL,0.02507237730749932,0.00787862399140508,0.2388279610835242,RSI(10/40/65) SMA(50/200) SL=5% TP=15%
AAPL,0.02507237730749932,0.00787862399140508,0.2388279610835242,RSI(10/40/65) SMA(50/200) SL=8% TP=10%
