symbol,sharpe,return,max_dd,total_trades,final_equity,params
SPY,0.09507306136553648,0.02656465562249858,0.22907700938761322,82,115896.62725346343,RSI(14/30/75) SL=5% TP=8%
SPY,0.14954860334211204,0.04255585673460985,0.21687209021248288,82,125465.96506182208,RSI(14/30/75) SL=5% TP=10%
SPY,0.1763585515798809,0.05179816834863569,0.22104442880385614,82,130996.68169434232,RSI(14/30/75) SL=5% TP=12%
SPY,0.17894746149041518,0.05216571427713531,0.22104442880385614,82,131216.62584520638,RSI(14/30/75) SL=5% TP=15%
SPY,0.17894746149041518,0.05216571427713531,0.22104442880385614,82,131216.62584520638,RSI(14/30/75) SL=5% TP=20%
SPY,0.17894746149041518,0.05216571427713531,0.22104442880385614,82,131216.62584520638,RSI(14/30/75) SL=5% TP=25%
SPY,0.17894746149041518,0.05216571427713531,0.22104442880385614,82,131216.62584520638,RSI(14/30/75) SL=5% TP=30%
SPY,0.016270374268005237,0.004592036650358985,0.20387292954827776,82,102747.93304315132,RSI(14/30/75) SL=8% TP=10%
SPY,0.02183842262936261,0.006212420701822641,0.20387292954827776,82,103717.5914358526,RSI(14/30/75) SL=8% TP=12%
SPY,0.019458748944801908,0.005472359227614405,0.20387292954827776,82,103274.72925208036,RSI(14/30/75) SL=8% TP=15%
SPY,0.019458748944801908,0.005472359227614405,0.20387292954827776,82,103274.72925208036,RSI(14/30/75) SL=8% TP=20%
SPY,0.019458748944801908,0.005472359227614405,0.20387292954827776,82,103274.72925208036,RSI(14/30/75) SL=8% TP=25%
SPY,0.019458748944801908,0.005472359227614405,0.20387292954827776,82,103274.72925208036,RSI(14/30/75) SL=8% TP=30%
SPY,0.08820219387798409,0.02568677249853915,0.2420810378134127,82,115371.2908443639,RSI(14/30/75) SL=10% TP=12%
SPY,0.08995579640212689,0.026010477249431483,0.2420810378134127,82,115564.99987783439,RSI(14/30/75) SL=10% TP=15%
SPY,0.08995579640212689,0.026010477249431483,0.2420810378134127,82,115564.99987783439,RSI(14/30/75) SL=10% TP=20%
SPY,0.08995579640212689,0.026010477249431483,0.2420810378134127,82,115564.99987783439,RSI(14/30/75) SL=10% TP=25%
SPY,0.08995579640212689,0.026010477249431483,0.2420810378134127,82,115564.99987783439,RSI(14/30/75) SL=10% TP=30%
SPY,0.18161331553996535,0.05182921291190608,0.20348655463936158,82,131015.25915521999,RSI(14/30/75) SL=12% TP=15%
SPY,0.18161331553996535,0.05182921291190608,0.20348655463936158,82,131015.25915521999,RSI(14/30/75) SL=12% TP=20%
SPY,0.18161331553996535,0.05182921291190608,0.20348655463936158,82,131015.25915521999,RSI(14/30/75) SL=12% TP=25%
SPY,0.18161331553996535,0.05182921291190608,0.20348655463936158,82,131015.25915521999,RSI(14/30/75) SL=12% TP=30%
SPY,0.22157242007659572,0.04721953032377242,0.20348655463936158,82,128256.7665588289,RSI(14/30/75) SL=15% TP=20%
SPY,0.22157242007659572,0.04721953032377242,0.20348655463936158,82,128256.7665588289,RSI(14/30/75) SL=15% TP=25%
SPY,0.22157242007659572,0.04721953032377242,0.20348655463936158,82,128256.7665588289,RSI(14/30/75) SL=15% TP=30%
SPY,0.137996666443868,0.03913753028921349,0.22785827215411614,82,123420.39510957696,RSI(14/30/80) SL=5% TP=8%
SPY,0.10495558222126951,0.028070349577156057,0.2803513334229322,82,116797.65363585371,RSI(14/30/80) SL=5% TP=10%
SPY,0.146224703828047,0.04115007635988081,0.268463072836041,82,124624.72823440487,RSI(14/30/80) SL=5% TP=12%
SPY,0.14193651747948036,0.04027446211502294,0.27236054566784035,82,124100.74955137087,RSI(14/30/80) SL=5% TP=15%
SPY,0.12147380030750393,0.034227558012165434,0.27236054566784035,82,120482.2053501371,RSI(14/30/80) SL=5% TP=20%
