,Date,Open,High,Low,Close,Volume
331,2022-03-23,8.96,9.09,8.72,8.76,3580095
332,2022-03-24,8.76,8.895,8.515,8.64,2505865
333,2022-03-25,8.6,8.6,7.835,7.96,6280070
334,2022-03-28,8.075,8.085,7.51,7.64,5616031
335,2022-03-29,7.73,8.39,7.67,8.29,4002429
336,2022-03-30,8.24,8.475,7.965,8.1,3286956
337,2022-03-31,8.12,8.35,7.99,8.05,2731049
338,2022-04-01,8.05,8.11,7.76,7.92,2601297
339,2022-04-04,8.02,8.395,7.95,8.3,3841363
340,2022-04-05,8.33,8.35,8.08,8.2,3379271
341,2022-04-06,8.14,8.2664,7.98,8.06,4171608
342,2022-04-07,8.02,8.09,7.74,7.93,4507986
343,2022-04-08,7.87,8.01,7.6713,7.8,2954801
344,2022-04-11,7.79,7.95,7.65,7.83,2441580
345,2022-04-12,7.96,8.34,7.96,8.2,3420752
346,2022-04-13,8.22,8.42,8.04,8.38,2916623
347,2022-04-14,8.35,8.48,8.25,8.42,2262582
348,2022-04-18,8.38,8.38,7.93,7.98,2206916
349,2022-04-19,8.02,8.465,7.95,8.44,2797739
350,2022-04-20,8.47,8.535,8.204,8.46,3314292
351,2022-04-21,8.58,8.74,7.825,7.87,4182608
352,2022-04-22,7.95,8.09,7.57,7.71,3065196
353,2022-04-25,7.62,7.885,7.47,7.83,3307010
354,2022-04-26,7.76,7.79,7.23,7.24,2727071
355,2022-04-27,7.272,7.45,7.15,7.32,2522072
356,2022-04-28,7.41,7.53,6.98,7.51,3466734
357,2022-04-29,7.48,7.82,7.34,7.38,2410088
358,2022-05-02,7.39,7.485,7.08,7.46,2591270
359,2022-05-03,7.5,7.6,7.02,7.11,3598897
360,2022-05-04,7.12,7.13,6.585,7.06,4388937
361,2022-05-05,6.98,7.1,6.61,6.78,2694796
362,2022-05-06,6.72,6.72,6.26,6.52,3086954
363,2022-05-09,6.25,6.3905,5.61,5.67,4957492
364,2022-05-10,5.84,5.96,5.38,5.51,4038426
365,2022-05-11,5.49,5.635,5.105,5.17,4750971
366,2022-05-12,5.02,5.39,4.9373,5.19,5433595
367,2022-05-13,5.35,5.99,5.31,5.86,6332525
368,2022-05-16,5.812,5.9,5.39,5.41,5343773
369,2022-05-17,5.51,5.79,5.33,5.66,4119798
370,2022-05-18,5.32,5.34,4.63,4.7,12769853
371,2022-05-19,4.68,4.88,4.5499,4.75,6447245
372,2022-05-20,4.85,4.9,4.5,4.73,5182488
373,2022-05-23,4.75,4.785,4.5,4.58,5860554
374,2022-05-24,4.52,4.56,4.33,4.37,4122538
375,2022-05-25,4.37,4.64,4.2716,4.58,5137668
376,2022-05-26,4.62,4.83,4.59,4.66,3403733
377,2022-05-27,4.74,5.1588,4.73,5.0,4981580
378,2022-05-31,5.09,5.15,4.69,4.76,5785208
379,2022-06-01,4.73,4.83,4.59,4.71,4402643
380,2022-06-02,4.75,5.14,4.75,4.92,5958136
381,2022-06-03,4.86,4.96,4.76,4.9,5059033
382,2022-06-06,5.11,5.14,4.85,4.98,5424261
383,2022-06-07,4.86,4.935,4.65,4.84,4945379
384,2022-06-08,4.81,4.9,4.66,4.85,4459754
385,2022-06-09,4.83,4.83,4.43,4.44,5430089
386,2022-06-10,4.33,4.43,4.19,4.22,5419094
387,2022-06-13,4.05,4.17,3.93,4.09,6252016
388,2022-06-14,4.13,4.16,3.93,4.0,4188365
389,2022-06-15,4.1,4.385,4.02,4.33,4989652
390,2022-06-16,4.23,4.255,4.07,4.14,5210439
